,qseqid,qstart,qend,qlen,sseqid,sstart,send,length,gaps,nident,aligned_pairs,query_coverage,percent_identity
45,NZ_LR134333.1.7,1,942,1020,NZ_LR134215.1,3829316,3830257,942,0,748,942,0.9235294117647059,0.7333333333333333
837,NZ_LR134333.1.700,1,984,1020,NZ_LR134215.1,237771,238754,984,0,747,984,0.9647058823529412,0.7323529411764705
838,NZ_LR134333.1.701,19,1020,1020,NZ_LR134215.1,238809,239810,1007,10,757,997,0.9774509803921568,0.7421568627450981
841,NZ_LR134333.1.703,2,1020,1020,NZ_LR134215.1,240811,241838,1028,9,796,1019,0.9990196078431373,0.7803921568627451
843,NZ_LR134333.1.704,1,1012,1020,NZ_LR134215.1,241839,242853,1016,5,788,1011,0.9911764705882353,0.7725490196078432
845,NZ_LR134333.1.705,2,1020,1020,NZ_LR134215.1,242863,243884,1033,25,731,1008,0.9882352941176471,0.7166666666666667
846,NZ_LR134333.1.706,6,1018,1020,NZ_LR134215.1,243890,244902,1014,2,741,1012,0.9921568627450981,0.7264705882352941
847,NZ_LR134333.1.707,187,991,1020,NZ_LR134215.1,258182,258978,807,12,636,795,0.7794117647058824,0.6235294117647059
849,NZ_LR134333.1.708,1,942,1020,NZ_LR134215.1,259008,259946,943,5,741,938,0.9196078431372549,0.7264705882352941
850,NZ_LR134333.1.709,183,1018,1020,NZ_LR134215.1,260161,260996,837,2,649,835,0.8186274509803921,0.6362745098039215
851,NZ_LR134333.1.710,3,981,1020,NZ_LR134215.1,261001,261976,989,23,742,966,0.9470588235294117,0.7274509803921568
852,NZ_LR134333.1.711,229,1017,1020,NZ_LR134215.1,262250,263035,791,7,536,784,0.7686274509803922,0.5254901960784314
853,NZ_LR134333.1.712,172,988,1020,NZ_LR134215.1,263201,264017,829,24,547,805,0.7892156862745098,0.5362745098039216
857,NZ_LR134333.1.715,88,1020,1020,NZ_LR134215.1,267596,268528,938,10,701,928,0.9098039215686274,0.6872549019607843
858,NZ_LR134333.1.716,2,909,1020,NZ_LR134215.1,268530,269437,908,0,720,908,0.8901960784313725,0.7058823529411765
861,NZ_LR134333.1.721,14,1014,1020,NZ_LR134215.1,273921,274921,1004,6,768,998,0.9784313725490196,0.7529411764705882
863,NZ_LR134333.1.723,122,1014,1020,NZ_LR134215.1,276136,277015,895,17,658,878,0.8607843137254902,0.6450980392156863
864,NZ_LR134333.1.724,26,1015,1020,NZ_LR134215.1,277047,278052,1008,20,749,988,0.9686274509803922,0.734313725490196
865,NZ_LR134333.1.725,20,1020,1020,NZ_LR134215.1,278077,279090,1024,33,748,991,0.9715686274509804,0.7333333333333333
866,NZ_LR134333.1.726,1,721,1020,NZ_LR134215.1,279091,279811,724,6,618,718,0.703921568627451,0.6058823529411764
868,NZ_LR134333.1.728,1,723,1020,NZ_LR134215.1,280519,281241,725,4,539,721,0.7068627450980393,0.5284313725490196
870,NZ_LR134333.1.730,5,1020,1020,NZ_LR134215.1,281531,282546,1024,16,791,1008,0.9882352941176471,0.7754901960784314
871,NZ_LR134333.1.731,2,1020,1020,NZ_LR134215.1,282548,283566,1019,0,816,1019,0.9990196078431373,0.8
872,NZ_LR134333.1.732,4,827,1020,NZ_LR134215.1,283570,284393,824,0,652,824,0.807843137254902,0.6392156862745098
873,NZ_LR134333.1.733,1,1020,1020,NZ_LR134215.1,284587,285606,1020,0,793,1020,1.0,0.7774509803921569
874,NZ_LR134333.1.734,8,1019,1020,NZ_LR134215.1,285614,286628,1025,23,777,1002,0.9823529411764705,0.7617647058823529
875,NZ_LR134333.1.735,4,1019,1020,NZ_LR134215.1,286633,287676,1053,46,750,1007,0.9872549019607844,0.7352941176470589
877,NZ_LR134333.1.736,1,938,1020,NZ_LR134215.1,287678,288661,991,60,639,931,0.9127450980392157,0.6264705882352941
878,NZ_LR134333.1.737,1,978,1020,NZ_LR134215.1,288744,289718,986,19,741,967,0.9480392156862745,0.7264705882352941
879,NZ_LR134333.1.738,1,915,1020,NZ_LR134215.1,289761,290676,918,5,709,913,0.8950980392156863,0.6950980392156862
880,NZ_LR134333.1.741,1,1020,1020,NZ_LR134215.1,290758,291777,1031,22,817,1009,0.9892156862745098,0.8009803921568628
881,NZ_LR134333.1.742,1,1020,1020,NZ_LR134215.1,291778,292827,1052,34,805,1018,0.9980392156862745,0.7892156862745098
882,NZ_LR134333.1.743,13,1020,1020,NZ_LR134215.1,292840,293899,1069,70,758,999,0.9794117647058823,0.7431372549019608
885,NZ_LR134333.1.745,1,1019,1020,NZ_LR134215.1,294855,295873,1019,0,807,1019,0.9990196078431373,0.7911764705882353
886,NZ_LR134333.1.746,1,1013,1020,NZ_LR134215.1,295875,296836,1015,55,751,960,0.9411764705882353,0.7362745098039216
887,NZ_LR134333.1.747,22,1020,1020,NZ_LR134215.1,296868,297865,1001,5,765,996,0.9764705882352941,0.75
889,NZ_LR134333.1.748,2,1020,1020,NZ_LR134215.1,297867,298892,1029,13,773,1016,0.996078431372549,0.7578431372549019
890,NZ_LR134333.1.749,1,1014,1020,NZ_LR134215.1,298893,299968,1078,66,850,1012,0.9921568627450981,0.8333333333333334
171,NZ_LR134333.1.75,26,1011,1020,NZ_LR134215.1,3885954,3886939,986,0,797,986,0.9666666666666667,0.7813725490196078
892,NZ_LR134333.1.751,194,1012,1020,NZ_LR134215.1,301246,302081,837,19,665,818,0.8019607843137255,0.6519607843137255
893,NZ_LR134333.1.752,1,1017,1020,NZ_LR134215.1,302090,303101,1023,17,699,1006,0.9862745098039216,0.6852941176470588
894,NZ_LR134333.1.753,20,1020,1020,NZ_LR134215.1,303124,304119,1003,9,934,994,0.9745098039215686,0.9156862745098039
895,NZ_LR134333.1.754,1,1017,1020,NZ_LR134215.1,304120,305134,1020,8,927,1012,0.9921568627450981,0.9088235294117647
897,NZ_LR134333.1.755,1,1018,1020,NZ_LR134215.1,305138,306155,1018,0,937,1018,0.9980392156862745,0.9186274509803921
899,NZ_LR134333.1.756,1,1020,1020,NZ_LR134215.1,306158,307175,1020,2,950,1018,0.9980392156862745,0.9313725490196079
901,NZ_LR134333.1.757,1,1020,1020,NZ_LR134215.1,307176,308188,1036,39,873,997,0.9774509803921568,0.8558823529411764
904,NZ_LR134333.1.759,7,1020,1020,NZ_LR134215.1,308693,309702,1015,6,943,1009,0.9892156862745098,0.9245098039215687
172,NZ_LR134333.1.76,1,1020,1020,NZ_LR134215.1,3886949,3887968,1022,4,762,1018,0.9980392156862745,0.7470588235294118
905,NZ_LR134333.1.760,1,1020,1020,NZ_LR134215.1,309703,310722,1020,0,959,1020,1.0,0.9401960784313725
906,NZ_LR134333.1.761,1,1020,1020,NZ_LR134215.1,310723,311744,1022,2,983,1020,1.0,0.9637254901960784
907,NZ_LR134333.1.762,1,1020,1020,NZ_LR134215.1,311745,312764,1020,0,971,1020,1.0,0.9519607843137254
908,NZ_LR134333.1.763,1,1020,1020,NZ_LR134215.1,312765,313787,1023,3,971,1020,1.0,0.9519607843137254
909,NZ_LR134333.1.764,1,1020,1020,NZ_LR134215.1,313788,314806,1020,1,966,1019,0.9990196078431373,0.9470588235294117
910,NZ_LR134333.1.765,1,1020,1020,NZ_LR134215.1,314807,315826,1020,0,960,1020,1.0,0.9411764705882353
911,NZ_LR134333.1.766,1,1020,1020,NZ_LR134215.1,315827,316846,1020,0,935,1020,1.0,0.9166666666666666
912,NZ_LR134333.1.767,1,1015,1020,NZ_LR134215.1,316847,317861,1015,0,961,1015,0.9950980392156863,0.942156862745098
913,NZ_LR134333.1.768,1,1018,1020,NZ_LR134215.1,317867,318884,1018,0,913,1018,0.9980392156862745,0.8950980392156863
914,NZ_LR134333.1.769,1,1020,1020,NZ_LR134215.1,318887,319905,1020,1,945,1019,0.9990196078431373,0.9264705882352942
915,NZ_LR134333.1.770,1,1020,1020,NZ_LR134215.1,319906,320925,1021,2,982,1019,0.9990196078431373,0.9627450980392157
916,NZ_LR134333.1.771,1,1020,1020,NZ_LR134215.1,320926,321945,1020,0,981,1020,1.0,0.961764705882353
917,NZ_LR134333.1.772,1,897,1020,NZ_LR134215.1,321946,322837,899,9,786,890,0.8725490196078431,0.7705882352941177
918,NZ_LR134333.1.773,41,1020,1020,NZ_LR134215.1,322998,323969,983,14,696,969,0.95,0.6823529411764706
919,NZ_LR134333.1.774,8,1019,1020,NZ_LR134215.1,323977,324980,1017,18,792,999,0.9794117647058823,0.7764705882352941
920,NZ_LR134333.1.775,1,1007,1020,NZ_LR134215.1,324982,326014,1033,26,772,1007,0.9872549019607844,0.7568627450980392
921,NZ_LR134333.1.776,1,993,1020,NZ_LR134215.1,326028,327037,1018,33,722,985,0.9656862745098039,0.707843137254902
922,NZ_LR134333.1.777,1,1019,1020,NZ_LR134215.1,327065,328093,1033,18,761,1015,0.9950980392156863,0.746078431372549
924,NZ_LR134333.1.779,16,1020,1020,NZ_LR134215.1,329130,330134,1015,20,760,995,0.9754901960784313,0.7450980392156863
175,NZ_LR134333.1.78,13,1016,1020,NZ_LR134215.1,3888899,3889902,1005,2,767,1003,0.9833333333333333,0.7519607843137255
925,NZ_LR134333.1.780,1,1020,1020,NZ_LR134215.1,330135,331157,1027,11,768,1016,0.996078431372549,0.7529411764705882
926,NZ_LR134333.1.781,3,996,1020,NZ_LR134215.1,331160,332166,1014,27,695,987,0.9676470588235294,0.6813725490196079
927,NZ_LR134333.1.782,178,993,1020,NZ_LR134215.1,332368,333181,825,20,581,805,0.7892156862745098,0.5696078431372549
928,NZ_LR134333.1.783,19,1020,1020,NZ_LR134215.1,3827017,3826008,1015,18,933,997,0.9774509803921568,0.9147058823529411
936,NZ_LR134333.1.784,1,1020,1020,NZ_LR134215.1,4085316,4084297,1026,12,948,1014,0.9941176470588236,0.9294117647058824
947,NZ_LR134333.1.785,1,1020,1020,NZ_LR134215.1,3245362,3244357,1023,20,950,1003,0.9833333333333333,0.9313725490196079
952,NZ_LR134333.1.786,1,1020,1020,NZ_LR134215.1,995341,996357,1021,5,975,1016,0.996078431372549,0.9558823529411765
967,NZ_LR134333.1.787,1,1017,1020,NZ_LR134215.1,3546551,3545538,1018,5,976,1013,0.9931372549019608,0.9568627450980393
987,NZ_LR134333.1.789,251,1016,1020,NZ_LR134215.1,2950490,2949725,769,6,584,763,0.7480392156862745,0.5725490196078431
176,NZ_LR134333.1.79,13,1016,1020,NZ_LR134215.1,3889919,3890931,1020,23,715,997,0.9774509803921568,0.7009803921568627
989,NZ_LR134333.1.790,11,1014,1020,NZ_LR134215.1,2949710,2948701,1012,10,723,1002,0.9823529411764705,0.7088235294117647
991,NZ_LR134333.1.791,11,1020,1020,NZ_LR134215.1,2948684,2947681,1018,22,735,996,0.9764705882352941,0.7205882352941176
993,NZ_LR134333.1.792,7,987,1020,NZ_LR134215.1,2947674,2946655,1027,53,704,974,0.9549019607843138,0.6901960784313725
997,NZ_LR134333.1.795,1,870,1020,NZ_LR134215.1,341310,342179,870,0,730,870,0.8529411764705882,0.7156862745098039
998,NZ_LR134333.1.797,1,1004,1020,NZ_LR134215.1,342498,343504,1009,7,786,1002,0.9823529411764705,0.7705882352941177
999,NZ_LR134333.1.798,1,1019,1020,NZ_LR134215.1,343521,344539,1019,0,810,1019,0.9990196078431373,0.7941176470588235
1000,NZ_LR134333.1.799,1,1020,1020,NZ_LR134215.1,344541,345550,1025,20,780,1005,0.9852941176470589,0.7647058823529411
177,NZ_LR134333.1.80,3,1020,1020,NZ_LR134215.1,3890938,3891969,1038,26,731,1012,0.9921568627450981,0.7166666666666667
1001,NZ_LR134333.1.800,1,1020,1020,NZ_LR134215.1,345551,346571,1021,1,863,1020,1.0,0.846078431372549
1004,NZ_LR134333.1.802,18,1019,1020,NZ_LR134215.1,347926,348930,1008,9,731,999,0.9794117647058823,0.7166666666666667
1007,NZ_LR134333.1.805,204,1018,1020,NZ_LR134215.1,350234,351048,827,24,566,803,0.7872549019607843,0.5549019607843138
1008,NZ_LR134333.1.806,3,1020,1020,NZ_LR134215.1,351053,352099,1056,47,765,1009,0.9892156862745098,0.75
1009,NZ_LR134333.1.807,1,1020,1020,NZ_LR134215.1,352100,353115,1020,4,860,1016,0.996078431372549,0.8431372549019608
1010,NZ_LR134333.1.808,1,1020,1020,NZ_LR134215.1,353116,354189,1074,54,838,1020,1.0,0.8215686274509804
1011,NZ_LR134333.1.809,5,1020,1020,NZ_LR134215.1,354194,355213,1024,12,772,1012,0.9921568627450981,0.7568627450980392
1012,NZ_LR134333.1.810,1,1020,1020,NZ_LR134215.1,355214,356233,1022,4,839,1018,0.9980392156862745,0.8225490196078431
1013,NZ_LR134333.1.811,2,1020,1020,NZ_LR134215.1,356235,357233,1026,34,738,992,0.9725490196078431,0.7235294117647059
1014,NZ_LR134333.1.812,1,1013,1020,NZ_LR134215.1,357234,358246,1021,16,668,1005,0.9852941176470589,0.6549019607843137
1015,NZ_LR134333.1.813,2,1020,1020,NZ_LR134215.1,358255,359270,1026,17,667,1009,0.9892156862745098,0.653921568627451
1016,NZ_LR134333.1.814,1,1020,1020,NZ_LR134215.1,359271,360290,1033,26,692,1007,0.9872549019607844,0.6784313725490196
1017,NZ_LR134333.1.815,2,1020,1020,NZ_LR134215.1,360292,361371,1080,61,785,1019,0.9990196078431373,0.7696078431372549
1022,NZ_LR134333.1.819,3,999,1020,NZ_LR134215.1,363775,364768,1002,13,724,989,0.9696078431372549,0.7098039215686275
178,NZ_LR134333.1.82,92,1020,1020,NZ_LR134215.1,3892176,3893110,944,24,699,920,0.9019607843137255,0.6852941176470588
1023,NZ_LR134333.1.820,14,1020,1020,NZ_LR134215.1,364803,365809,1013,12,706,1001,0.9813725490196078,0.692156862745098
1028,NZ_LR134333.1.824,2,729,1020,NZ_LR134215.1,367441,368168,730,4,563,726,0.711764705882353,0.5519607843137255
179,NZ_LR134333.1.83,7,1013,1020,NZ_LR134215.1,3893117,3894123,1007,0,831,1007,0.9872549019607844,0.8147058823529412
1031,NZ_LR134333.1.834,1,1006,1020,NZ_LR134215.1,368778,369783,1022,32,703,990,0.9705882352941176,0.6892156862745098
1032,NZ_LR134333.1.835,1,975,1020,NZ_LR134215.1,369798,370768,985,24,713,961,0.942156862745098,0.6990196078431372
1034,NZ_LR134333.1.836,124,1018,1020,NZ_LR134215.1,370987,371896,918,31,683,887,0.8696078431372549,0.6696078431372549
1035,NZ_LR134333.1.837,1,1020,1020,NZ_LR134215.1,371899,372943,1053,41,819,1012,0.9921568627450981,0.8029411764705883
1036,NZ_LR134333.1.838,1,904,1020,NZ_LR134215.1,372944,373853,911,8,840,903,0.8852941176470588,0.8235294117647058
1037,NZ_LR134333.1.839,115,1020,1020,NZ_LR134215.1,374083,374994,912,6,743,906,0.888235294117647,0.7284313725490196
180,NZ_LR134333.1.84,1,1020,1020,NZ_LR134215.1,3894131,3895149,1024,9,798,1015,0.9950980392156863,0.7823529411764706
1039,NZ_LR134333.1.846,1,1020,1020,NZ_LR134215.1,375376,376395,1021,2,802,1019,0.9990196078431373,0.7862745098039216
1041,NZ_LR134333.1.847,93,1018,1020,NZ_LR134215.1,378105,379030,926,0,765,926,0.907843137254902,0.75
1044,NZ_LR134333.1.848,1,1020,1020,NZ_LR134215.1,379033,380052,1020,0,837,1020,1.0,0.8205882352941176
1045,NZ_LR134333.1.849,4,1018,1020,NZ_LR134215.1,380056,381070,1015,0,809,1015,0.9950980392156863,0.7931372549019607
1046,NZ_LR134333.1.850,2,1020,1020,NZ_LR134215.1,381074,382092,1020,2,862,1018,0.9980392156862745,0.8450980392156863
1047,NZ_LR134333.1.851,3,988,1020,NZ_LR134215.1,382095,383085,1004,31,813,973,0.953921568627451,0.7970588235294118
1053,NZ_LR134333.1.855,16,1019,1020,NZ_LR134215.1,384888,385891,1005,2,794,1003,0.9833333333333333,0.7784313725490196
1054,NZ_LR134333.1.856,1,988,1020,NZ_LR134215.1,385893,386885,1003,25,754,978,0.9588235294117647,0.7392156862745098
1055,NZ_LR134333.1.857,41,1020,1020,NZ_LR134215.1,386956,387930,998,41,685,957,0.9382352941176471,0.6715686274509803
1056,NZ_LR134333.1.858,3,1020,1020,NZ_LR134215.1,387933,388906,1018,44,755,974,0.9549019607843138,0.7401960784313726
1057,NZ_LR134333.1.859,1,1020,1020,NZ_LR134215.1,388907,389950,1044,24,809,1020,1.0,0.7931372549019607
183,NZ_LR134333.1.86,3,992,1020,NZ_LR134215.1,3896185,3897176,994,6,760,988,0.9686274509803922,0.7450980392156863
1058,NZ_LR134333.1.860,11,1018,1020,NZ_LR134215.1,389961,390981,1025,21,812,1004,0.984313725490196,0.796078431372549
1059,NZ_LR134333.1.861,1,985,1020,NZ_LR134215.1,390984,391968,985,0,753,985,0.9656862745098039,0.7382352941176471
1060,NZ_LR134333.1.862,1,1020,1020,NZ_LR134215.1,392128,393153,1027,8,844,1019,0.9990196078431373,0.8274509803921568
1061,NZ_LR134333.1.863,1,1005,1020,NZ_LR134215.1,393154,394158,1008,6,760,1002,0.9823529411764705,0.7450980392156863
1062,NZ_LR134333.1.864,29,1019,1020,NZ_LR134215.1,394202,395200,1001,12,765,989,0.9696078431372549,0.75
1063,NZ_LR134333.1.865,1,896,1020,NZ_LR134215.1,395202,396119,924,34,637,890,0.8725490196078431,0.6245098039215686
1064,NZ_LR134333.1.866,1,1019,1020,NZ_LR134215.1,396244,397307,1076,69,748,1007,0.9872549019607844,0.7333333333333333
1065,NZ_LR134333.1.867,1,1020,1020,NZ_LR134215.1,397309,398330,1022,2,782,1020,1.0,0.7666666666666667
1066,NZ_LR134333.1.868,2,1020,1020,NZ_LR134215.1,398332,399354,1026,10,766,1016,0.996078431372549,0.7509803921568627
1067,NZ_LR134333.1.869,11,1020,1020,NZ_LR134215.1,399365,400373,1029,39,756,990,0.9705882352941176,0.7411764705882353
184,NZ_LR134333.1.87,48,1020,1020,NZ_LR134215.1,3897272,3898244,974,2,820,972,0.9529411764705882,0.803921568627451
1068,NZ_LR134333.1.870,14,1018,1020,NZ_LR134215.1,400387,401391,1005,0,782,1005,0.9852941176470589,0.7666666666666667
1071,NZ_LR134333.1.872,3,1020,1020,NZ_LR134215.1,402458,403472,1027,21,801,1006,0.9862745098039216,0.7852941176470588
1072,NZ_LR134333.1.873,1,1020,1020,NZ_LR134215.1,403473,404539,1071,55,852,1016,0.996078431372549,0.8352941176470589
1073,NZ_LR134333.1.874,2,1020,1020,NZ_LR134215.1,404541,405560,1025,11,836,1014,0.9941176470588236,0.8196078431372549
1074,NZ_LR134333.1.875,1,719,1020,NZ_LR134215.1,405561,406279,722,6,588,716,0.7019607843137254,0.5764705882352941
1076,NZ_LR134333.1.876,16,1019,1020,NZ_LR134215.1,408339,409339,1006,7,745,999,0.9794117647058823,0.7303921568627451
1077,NZ_LR134333.1.877,1,969,1020,NZ_LR134215.1,409341,410318,995,43,735,952,0.9333333333333333,0.7205882352941176
1078,NZ_LR134333.1.878,8,1018,1020,NZ_LR134215.1,410376,411386,1017,12,881,1005,0.9852941176470589,0.8637254901960785
1079,NZ_LR134333.1.879,60,1018,1020,NZ_LR134215.1,411528,412486,959,0,861,959,0.9401960784313725,0.8441176470588235
185,NZ_LR134333.1.88,19,1020,1020,NZ_LR134215.1,3898262,3899236,1003,29,793,974,0.9549019607843138,0.7774509803921569
1080,NZ_LR134333.1.880,3,1018,1020,NZ_LR134215.1,412491,413506,1018,4,884,1014,0.9941176470588236,0.8666666666666667
1081,NZ_LR134333.1.881,141,1010,1020,NZ_LR134215.1,413645,414514,870,0,668,870,0.8529411764705882,0.6549019607843137
1082,NZ_LR134333.1.882,7,1020,1020,NZ_LR134215.1,414531,415544,1014,0,784,1014,0.9941176470588236,0.7686274509803922
1086,NZ_LR134333.1.884,61,1020,1020,NZ_LR134215.1,423661,424623,963,3,808,960,0.9411764705882353,0.792156862745098
1087,NZ_LR134333.1.885,1,1020,1020,NZ_LR134215.1,424624,425666,1056,49,821,1007,0.9872549019607844,0.8049019607843138
1091,NZ_LR134333.1.886,1,1020,1020,NZ_LR134215.1,425667,426685,1020,1,856,1019,0.9990196078431373,0.8392156862745098
1092,NZ_LR134333.1.887,1,1015,1020,NZ_LR134215.1,426686,427700,1015,0,847,1015,0.9950980392156863,0.8303921568627451
1093,NZ_LR134333.1.888,7,1019,1020,NZ_LR134215.1,427712,428718,1016,12,826,1004,0.984313725490196,0.8098039215686275
1094,NZ_LR134333.1.889,1,1020,1020,NZ_LR134215.1,428720,429739,1020,0,888,1020,1.0,0.8705882352941177
187,NZ_LR134333.1.89,6,1020,1020,NZ_LR134215.1,3899242,3900256,1015,0,858,1015,0.9950980392156863,0.8411764705882353
1095,NZ_LR134333.1.890,8,1020,1020,NZ_LR134215.1,429747,430734,1013,25,830,988,0.9686274509803922,0.8137254901960784
1096,NZ_LR134333.1.891,1,1016,1020,NZ_LR134215.1,430735,431753,1019,3,795,1016,0.996078431372549,0.7794117647058824
1097,NZ_LR134333.1.892,35,1020,1020,NZ_LR134215.1,431757,432761,1007,23,847,984,0.9647058823529412,0.8303921568627451
1098,NZ_LR134333.1.893,6,1020,1020,NZ_LR134215.1,432767,433781,1015,0,879,1015,0.9950980392156863,0.861764705882353
1099,NZ_LR134333.1.894,2,1020,1020,NZ_LR134215.1,433783,434811,1038,28,875,1010,0.9901960784313726,0.8578431372549019
1100,NZ_LR134333.1.895,1,1020,1020,NZ_LR134215.1,434812,435835,1024,4,919,1020,1.0,0.9009803921568628
1101,NZ_LR134333.1.896,1,1020,1020,NZ_LR134215.1,435836,436855,1020,0,903,1020,1.0,0.8852941176470588
1103,NZ_LR134333.1.898,1,1020,1020,NZ_LR134215.1,437831,438850,1020,0,786,1020,1.0,0.7705882352941177
1104,NZ_LR134333.1.899,195,1020,1020,NZ_LR134215.1,444741,445566,827,2,622,825,0.8088235294117647,0.6098039215686275
188,NZ_LR134333.1.90,1,949,1020,NZ_LR134215.1,3900257,3901193,950,14,728,936,0.9176470588235294,0.7137254901960784
1105,NZ_LR134333.1.900,231,1018,1020,NZ_LR134215.1,445779,446566,789,2,633,787,0.7715686274509804,0.6205882352941177
1106,NZ_LR134333.1.901,2,1020,1020,NZ_LR134215.1,446570,447596,1027,8,808,1019,0.9990196078431373,0.792156862745098
1107,NZ_LR134333.1.902,1,1020,1020,NZ_LR134215.1,447597,448653,1064,51,767,1013,0.9931372549019608,0.7519607843137255
1110,NZ_LR134333.1.907,1,764,1020,NZ_LR134215.1,450982,451746,767,5,604,762,0.7470588235294118,0.592156862745098
1111,NZ_LR134333.1.908,1,1019,1020,NZ_LR134215.1,451834,452846,1044,56,714,988,0.9686274509803922,0.7
189,NZ_LR134333.1.91,1,976,1020,NZ_LR134215.1,3901265,3902243,984,13,762,971,0.9519607843137254,0.7470588235294118
1113,NZ_LR134333.1.910,82,1018,1020,NZ_LR134215.1,453946,454880,945,18,725,927,0.9088235294117647,0.7107843137254902
190,NZ_LR134333.1.92,5,1016,1020,NZ_LR134215.1,3902292,3903300,1021,21,743,1000,0.9803921568627451,0.7284313725490196
1115,NZ_LR134333.1.928,74,1020,1020,NZ_LR134215.1,456215,457161,947,0,777,947,0.9284313725490196,0.7617647058823529
191,NZ_LR134333.1.93,3,792,1020,NZ_LR134215.1,3903307,3904111,809,23,626,786,0.7705882352941177,0.6137254901960785
1119,NZ_LR134333.1.930,195,1020,1020,NZ_LR134215.1,846223,847048,840,28,561,812,0.796078431372549,0.55
1124,NZ_LR134333.1.932,7,1020,1020,NZ_LR134215.1,458838,459853,1020,10,814,1010,0.9901960784313726,0.7980392156862746
1125,NZ_LR134333.1.933,183,1019,1020,NZ_LR134215.1,850278,851114,852,30,577,822,0.8058823529411765,0.5656862745098039
1129,NZ_LR134333.1.936,256,1019,1020,NZ_LR134215.1,461399,462159,765,5,576,760,0.7450980392156863,0.5647058823529412
1130,NZ_LR134333.1.937,1,921,1020,NZ_LR134215.1,462161,463081,921,0,728,921,0.9029411764705882,0.7137254901960784
1131,NZ_LR134333.1.938,1,1014,1020,NZ_LR134215.1,463177,464212,1042,34,745,1008,0.9882352941176471,0.7303921568627451
1135,NZ_LR134333.1.942,1,890,1020,NZ_LR134215.1,467046,467937,910,38,673,872,0.8549019607843137,0.6598039215686274
1137,NZ_LR134333.1.943,205,1020,1020,NZ_LR134215.1,468249,469070,825,12,647,813,0.7970588235294118,0.634313725490196
1138,NZ_LR134333.1.944,147,1018,1020,NZ_LR134215.1,469202,470073,872,0,718,872,0.8549019607843137,0.703921568627451
1139,NZ_LR134333.1.945,1,1020,1020,NZ_LR134215.1,470076,471082,1044,61,740,983,0.9637254901960784,0.7254901960784313
1140,NZ_LR134333.1.946,1,1020,1020,NZ_LR134215.1,471083,472102,1021,2,857,1019,0.9990196078431373,0.8401960784313726
1141,NZ_LR134333.1.947,2,1020,1020,NZ_LR134215.1,472104,473122,1022,6,780,1016,0.996078431372549,0.7647058823529411
